0,"[ 2652.  2652.  2652.  2658.  2658.  2652.  2652.  2652.  2652.  2658.
  2665.  2665.  2658.  2665.  2658.  2665.  2665.  2671.  2671.  2671.
  2678.  2684.  2684.  2684.  2684.  2684.  2691.  2684.  2684.  2684.
  2678.  2678.  2678.  2678.  2678.  2678.  2678.  2671.  2671.  2665.
  2665.  2665.  2665.  2658.  2658.  2658.  2658.  2658.  2658.  2658.
  2652.  2652.  2645.  2645.  2645.  2639.  2639.  2639.  2626.  2626.
  2619.  2612.  2612.  2612.  2606.  2606.  2599.  2593.  2593.  2586.
  2586.  2586.  2586.  2580.  2580.  2586.  2586.  2586.  2593.  2599.
  2599.  2599.  2599.  2593.  2586.  2593.  2528.  2508.  2508.  1851.
  1337.   985.   770.   633.   555.   510.   484.   471.   464.   458.
   464.   477.   497.   523.   555.   594.   633.   659.   686.   692.
   699.   692.   686.   673.   666.   653.   646.   640.   633.   627.
   627.   627.   627.   633.   633.   633.   633.   633.   633.   633.
   627.   627.   627.   627.   633.   633.   633.   627.   627.   627.
   620.   620.   620.   620.   620.   614.   614.   614.   614.   614.
   614.   614.   614.   607.   607.   614.   614.   614.   614.   614.
   614.   614.   614.   614.   607.   607.   614.   614.   607.   607.
   607.   601.   601.   601.   607.   601.   607.   607.   607.   607.
   607.   601.   601.   594.   594.   594.   594.   601.   601.   601.
   607.   601.   601.   601.   594.   594.   594.   594.   594.   594.
   594.   594.   594.   594.   588.   588.   588.   588.   588.   588.
   588.   588.   594.   594.   594.   594.   601.   594.   594.   601.
   594.   594.   594.   594.   588.   588.   588.   588.   594.   594.
   601.   601.   601.   601.   601.   601.   601.   601.   594.   594.
   601.   601.   601.   601.   607.   601.   601.   601.   594.   594.
   588.   588.   588.   588.   588.   588.   594.   594.   601.   601.
   601.   601.   601.   601.   601.   601.   601.   601.   601.   607.
   607.   607.   607.   614.   614.   607.   607.   607.   601.   594.
   594.   601.   601.   601.   607.   607.   614.   620.   620.   620.
   620.   620.   620.   620.   620.   620.   620.   627.   627.   627.
   627.   633.   627.   627.   620.   620.   620.   620.   614.   614.
   614.   614.   614.   614.   614.   614.   614.   614.   614.   614.
   614.   614.   614.   614.   614.   614.   614.   614.   614.   614.
   614.   614.   614.   607.   607.   607.   601.   601.   607.   607.
   614.   620.   620.   620.   620.   620.   614.   614.   614.   614.
   620.   620.   620.   620.   620.   627.   627.   627.   620.   620.
   620.   614.   614.   607.   607.   607.   607.   607.   607.   607.
   607.   607.   607.   607.   607.   607.   607.   607.   607.   607.
   607.   607.   607.   607.   607.   607.   607.   601.   594.   594.
   588.   588.   594.   594.   601.   607.   607.   607.   607.   607.
   607.   607.   607.   607.   607.   607.   614.   614.   614.   614.
   614.   614.   614.   614.   607.   607.   607.   607.   607.   607.
   601.   601.   601.   601.   601.   601.   601.   601.   601.   601.
   601.   601.   601.   601.   601.]"
1,"[  607.   633.   646.   705.   731.   757.   803.   842.   887.   965.
  1070.  1148.  1245.  1363.  1454.  1564.  1675.  1786.  1890.  2001.
  2098.  2183.  2267.  2326.  2385.  2430.  2463.  2495.  2521.  2547.
  2567.  2580.  2580.  2580.  2580.  2593.  2586.  2599.  2612.  2619.
  2619.  2626.  2619.  2612.  2612.  2619.  2619.  2619.  2619.  2619.
  2626.  2619.  2619.  2619.  2619.  2619.  2619.  2619.  2632.  2632.
  2632.  2632.  2632.  2639.  2639.  2645.  2645.  2645.  2652.  2652.
  2645.  2658.  2671.  2665.  2671.  2671.  2678.  2678.  2684.  2684.
  2691.  2697.  2704.  2710.  2710.  2704.  2697.  2704.  2697.  2697.
  2697.  2697.  2691.  2684.  2678.  2671.  2671.  2665.  2665.  2665.
  2658.  2658.  2658.  2652.  2652.  2645.  2645.  2645.  2639.  2632.
  2632.  2626.  2626.  2619.  2612.  2606.  2599.  2599.  2593.  2599.
  2593.  2586.  2586.  2580.  2580.  2580.  2580.  2573.  2573.  2573.
  2573.  2580.  2586.  2586.  2560.  2541.  2209.  1571.  1174.   855.
   699.   568.   510.   484.   477.   471.   464.   464.   471.   490.
   510.   542.   581.   614.   646.   673.   686.   692.   686.   686.
   679.   666.   659.   646.   640.   640.   640.   640.   640.   633.
   633.   633.   627.   627.   627.   627.   633.   633.   633.   633.
   633.   633.   627.   627.   627.   620.   620.   620.   620.   620.
   620.   627.   627.   627.   627.   620.   614.   614.   614.   614.
   614.   614.   607.   607.   614.   614.   614.   607.   607.   607.
   601.   607.   607.   607.   607.   614.   614.   614.   614.   607.
   607.   607.   614.   614.   607.   607.   601.   594.   594.   594.
   594.   601.   601.   601.   601.   607.   607.   607.   607.   601.
   594.   601.   601.   601.   607.   607.   607.   607.   607.   601.
   601.   601.   594.   594.   594.   594.   594.   594.   594.   594.
   594.   594.   594.   588.   588.   588.   588.   594.   594.   594.
   594.   594.   594.   594.   594.   594.   601.   601.   607.   601.
   594.   588.   581.   588.   588.   588.   588.   594.   594.   601.
   601.   607.   607.   607.   607.   607.   607.   607.   614.   614.
   614.   620.   620.   620.   627.   627.   627.   620.   614.   614.
   614.   614.   614.   614.   614.   614.   607.   607.   607.   607.
   607.   607.   607.   607.   607.   607.   607.   607.   607.   607.
   607.   607.   614.   614.   607.   607.   607.   601.   594.   594.
   594.   594.   601.   601.   601.   607.   607.   607.   607.   607.
   601.   601.   607.   607.   607.   607.   614.   614.   614.   614.
   614.   614.   607.   607.   607.   607.   601.   601.   594.   594.
   601.   601.   601.   594.   594.   594.   594.   594.   594.   594.
   594.   594.   594.   594.   594.   594.   594.   601.   601.   601.
   601.   594.   594.   588.   581.   581.   581.   588.   594.   594.
   601.   601.   601.   601.   594.   594.   588.   581.   575.   562.
   555.   542.   529.   516.   503.]"
2,"[  497.   497.   497.   562.   633.   653.   718.   790.   861.   959.
  1070.  1187.  1265.  1350.  1454.  1571.  1695.  1812.  1929.  2033.
  2137.  2222.  2307.  2372.  2424.  2469.  2502.  2528.  2554.  2567.
  2573.  2580.  2593.  2599.  2606.  2612.  2619.  2626.  2626.  2632.
  2632.  2639.  2632.  2626.  2632.  2626.  2632.  2626.  2626.  2639.
  2645.  2652.  2645.  2652.  2652.  2645.  2645.  2652.  2645.  2665.
  2658.  2645.  2645.  2645.  2652.  2658.  2658.  2658.  2652.  2652.
  2658.  2665.  2665.  2665.  2665.  2658.  2658.  2665.  2665.  2665.
  2658.  2658.  2652.  2658.  2652.  2652.  2652.  2652.  2652.  2652.
  2652.  2652.  2645.  2645.  2639.  2645.  2639.  2639.  2632.  2632.
  2632.  2626.  2632.  2639.  2639.  2639.  2639.  2639.  2632.  2632.
  2626.  2626.  2626.  2626.  2626.  2626.  2626.  2626.  2619.  2619.
  2619.  2612.  2612.  2612.  2619.  2619.  2619.  2619.  2619.  2619.
  2619.  2619.  2619.  2619.  2586.  2567.  2228.  1584.  1180.   868.
   712.   581.   529.   497.   490.   471.   471.   464.   477.   497.
   516.   549.   575.   614.   646.   673.   686.   699.   699.   699.
   692.   686.   673.   659.   653.   646.   633.   633.   633.   633.
   633.   627.   627.   627.   633.   633.   633.   633.   633.   633.
   633.   633.   627.   633.   633.   633.   627.   627.   627.   627.
   627.   627.   633.   633.   633.   627.   620.   614.   607.   607.
   614.   614.   614.   620.   620.   620.   620.   620.   620.   614.
   607.   607.   607.   607.   614.   620.   620.   620.   614.   614.
   614.   607.   607.   607.   607.   607.   607.   607.   607.   607.
   614.   614.   607.   601.   594.   601.   601.   607.   607.   601.
   607.   601.   594.   594.   601.   607.   614.   607.   601.   601.
   594.   588.   588.   581.   581.   588.   601.   607.   607.   601.
   594.   594.   594.   601.   607.   607.   601.   601.   594.   594.
   601.   601.   601.   601.   607.   607.   607.   601.   588.   588.
   588.   594.   594.   594.   594.   594.   601.   601.   601.   601.
   601.   601.   601.   601.   594.   601.   601.   607.   607.   607.
   607.   601.   594.   594.   594.   594.   594.   594.   594.   594.
   588.   588.   588.   594.   601.   607.   607.   607.   607.   607.
   607.   607.   607.   614.   614.   614.   620.   620.   620.   620.
   620.   620.   620.   614.   614.   614.   607.   607.   607.   607.
   607.   607.   607.   607.   614.   614.   607.   607.   607.   601.
   601.   601.   601.   601.   601.   601.   607.   601.   601.   601.
   594.   594.   588.   581.   581.   581.   588.   588.   588.   594.
   594.   601.   601.   601.   601.   601.   594.   594.   601.   601.
   607.   607.   607.   614.   614.   614.   614.   614.   614.   607.
   607.   601.   601.   594.   594.   594.   594.   601.   601.   601.
   601.   601.   601.   594.   594.   594.   594.   594.   594.   594.
   594.   594.   594.   594.   594.   594.   588.   588.   581.   575.
   575.   575.   581.   588.   588.   588.   594.   594.   601.   601.
   601.   607.   607.   607.   607.   607.   607.   614.   614.   614.
   620.   620.]"
3,"[  620.   646.   633.   666.   712.   757.   803.   848.   894.   972.
  1070.  1148.  1245.  1363.  1441.  1538.  1643.  1766.  1877.  1988.
  2092.  2176.  2261.  2326.  2378.  2424.  2456.  2489.  2515.  2528.
  2534.  2547.  2554.  2567.  2573.  2586.  2593.  2606.  2612.  2612.
  2626.  2626.  2632.  2626.  2632.  2639.  2639.  2639.  2632.  2639.
  2645.  2645.  2645.  2645.  2652.  2658.  2665.  2652.  2652.  2645.
  2645.  2645.  2632.  2632.  2632.  2626.  2632.  2632.  2626.  2632.
  2639.  2632.  2632.  2632.  2639.  2645.  2645.  2352.  1968.  1688.
  1421.  1063.   809.   516.   288.   152.  -199.  -427.  -628.  -856.
 -1019. -1234. -1247. -1247. -1253. -1273. -1273. -1266. -1266. -1279.
 -1279. -1279. -1286. -1293. -1293. -1299. -1351. -1390. -1488. -2204.
 -2660. -3005. -3174. -3304. -3356. -3395. -3402. -3421. -3428. -3434.
 -3428. -3408. -3382. -3356. -3324. -3291. -3259. -3232. -3213. -3200.
 -3206. -3206. -3213. -3219. -3226. -3232. -3239. -3252. -3252. -3259.
 -3265. -3265. -3265. -3265. -3265. -3265. -3265. -3265. -3265. -3265.
 -3265. -3272. -3272. -3272. -3272. -3272. -3272. -3272. -3272. -3272.
 -3272. -3272. -3272. -3272. -3278. -3278. -3278. -3278. -3278. -3285.
 -3285. -3278. -3278. -3272. -3278. -3285. -3285. -3285. -3285. -3285.
 -3285. -3285. -3291. -3291. -3291. -3291. -3291. -3291. -3285. -3278.
 -3278. -3278. -3278. -3278. -3278. -3291. -3298. -3298. -3298. -3298.
 -3298. -3298. -3298. -3304. -3304. -3304. -3304. -3285. -3298. -3298.
 -3291. -3291. -3311. -3337. -3337. -3337. -3330. -3330. -3343. -3343.
 -3343. -3343. -3343. -3350. -3356. -3356. -3356. -3356. -3363. -3363.
 -3363. -3304. -3304. -3304. -3304. -3304. -3304. -3304. -3304. -3304.
 -3304. -3304. -3298. -3291. -3291. -3291. -3291. -3285. -3285. -3285.
 -3291. -3291. -3291. -3291. -3291. -3291. -3285. -3285. -3285. -3285.
 -3285. -3285. -3285. -3291. -3291. -3291. -3291. -3291. -3291. -3291.
 -3291. -3298. -3298. -3278. -3278. -3278. -3278. -3291. -3291. -3298.
 -3298. -3298. -3304. -3304. -3291. -3298. -3298. -3298. -3298. -3298.
 -3298. -3298. -3304. -3304. -3304. -3304. -3304. -3304. -3304. -3304.
 -3311. -3311. -3311. -3311. -3311. -3311. -3311. -3311. -3311. -3311.
 -3311. -3317. -3317. -3324. -3324. -3324. -3324. -3311. -3311. -3304.
 -3304. -3304. -3304. -3304. -3298. -3304. -3304. -3311. -3311. -3330.
 -3343. -3343. -3356. -3363. -3363. -3369. -3369. -3369. -3363. -3363.
 -3356. -3363. -3363.]"
4,"[-3350. -3311. -3298.   699.   725.   731.   790.   848.   900.   985.
  1083.  1161.  1252.  1356.  1460.  1577.  1688.  1805.  1916.  2014.
  2105.  2189.  2267.  2333.  2385.  2430.  2463.  2495.  2521.  2541.
  2554.  2567.  2593.  2599.  2593.  2599.  2606.  2619.  2619.  2626.
  2626.  2619.  2619.  2612.  2606.  2599.  2586.  2586.  2586.  2586.
  2586.  2593.  2599.  2599.  2599.  2599.  2606.  2612.  2619.  2632.
  2632.  2639.  2639.  2652.  2658.  2665.  2671.  2678.  2678.  2671.
  2684.  2678.  2691.  2704.  2704.  2710.  2717.  2710.  2710.  2710.
  2710.  2710.  2710.  2710.  2704.  2710.  2710.  2710.  2710.  2710.
  2704.  2704.  2691.  2697.  2691.  2691.  2684.  2678.  2671.  2665.
  2658.  2658.  2645.  2612.  2612.  2612.  2560.  2528.  2528.  2547.
  2658.  2710.  2756.  2756.  2730.  2730.  2775.  2827.  2892.  2886.
  2840.  2827.  2378.  1792.  1441.  1154.  1005.   881.   835.   809.
   803.   783.   777.   777.   783.   803.   829.   861.   900.   933.
   965.   985.   998.  1005.   998.   998.   985.   978.   972.   959.
   959.   952.   946.   946.   939.   939.   939.   939.   939.   946.
   946.   946.   946.   946.   946.   946.   939.   939.   939.   939.
   933.   933.   933.   933.   933.   933.   933.   933.   926.   926.
   926.   926.   933.   933.   933.   926.   926.   926.   926.   926.
   933.   933.   933.   926.   920.   920.   920.   913.   920.   920.
   920.   920.   920.   920.   920.   926.   926.   926.   920.   920.
   920.   913.   913.   913.   913.   913.   920.   920.   920.   920.
   920.   913.   907.   907.   913.   913.   913.   913.   907.   907.
   907.   907.   907.   907.   907.   907.   907.   907.   907.   907.
   907.   907.   907.   907.   907.   913.   913.   913.   913.   913.
   907.   907.   900.   900.   907.   907.   907.   907.   907.   907.
   913.   913.   913.   913.   907.   907.   907.   907.   907.   907.
   907.   913.   913.   913.   913.   913.   913.   920.   920.   920.
   920.   913.   913.   913.   920.   920.   920.   920.   920.   920.
   920.   920.   920.   920.   926.   926.   926.   926.   926.   926.
   933.   933.   933.   933.   933.   926.   926.   920.   920.   913.
   920.   920.   920.   926.   926.   926.   933.   933.   933.   926.
   926.   926.   926.   933.   933.   933.   939.   939.   939.   939.
   939.   933.   926.   926.   926.   926.   926.   926.   926.   926.
   926.   926.   920.   920.   920.   920.   920.   920.   920.   920.
   920.   920.   920.   920.   920.   920.   926.   926.   920.   920.
   913.   907.   907.   907.   907.   913.   913.   913.   920.   920.
   920.   926.   926.   926.   920.   920.   920.   920.   926.   926.
   926.   926.   933.   933.   933.   933.   926.   926.   926.   926.
   920.   920.   920.   920.   920.   920.   920.   920.   920.   920.
   913.   913.   913.   913.   913.   920.   913.   913.   920.   920.
   920.   920.   920.   920.]"
5,"[  913.   959.   965.   640.   686.   718.   764.   822.   887.   959.
  1037.  1115.  1219.  1337.  1415.  1519.  1636.  1753.  1857.  1975.
  2072.  2163.  2241.  2307.  2365.  2411.  2450.  2482.  2508.  2534.
  2554.  2567.  2573.  2586.  2599.  2599.  2606.  2612.  2619.  2626.
  2626.  2626.  2632.  2626.  2626.  2612.  2612.  2612.  2612.  2612.
  2612.  2612.  2612.  2612.  2612.  2612.  2612.  2619.  2619.  2626.
  2626.  2626.  2626.  2626.  2632.  2639.  2658.  2652.  2639.  2645.
  2658.  2652.  2658.  2665.  2671.  2671.  2671.  2684.  2691.  2697.
  2697.  2691.  2691.  2697.  2704.  2710.  2710.  2704.  2710.  2704.
  2704.  2704.  2704.  2697.  2697.  2697.  2697.  2697.  2691.  2691.
  2691.  2684.  2684.  2678.  2671.  2665.  2665.  2658.  2652.  2645.
  2639.  2632.  2632.  2626.  2619.  2612.  2606.  2599.  2599.  2599.
  2593.  2586.  2580.  2580.  2580.  2586.  2586.  2586.  2586.  2586.
  2593.  2593.  2593.  2593.  2554.  2541.  2528.  1825.  1310.   952.
   744.   620.   549.   503.   490.   477.   464.   458.   464.   477.
   503.   529.   562.   601.   640.   666.   686.   692.   699.   692.
   686.   679.   666.   659.   653.   646.   640.   633.   633.   627.
   627.   627.   627.   627.   633.   633.   633.   633.   633.   633.
   627.   627.   627.   627.   627.   627.   627.   627.   627.   627.
   627.   620.   620.   620.   620.   620.   620.   620.   614.   614.
   614.   614.   607.   607.   614.   614.   614.   614.   614.   614.
   614.   614.   614.   614.   614.   614.   614.   614.   614.   614.
   607.   607.   607.   607.   607.   607.   607.   607.   607.   607.
   607.   607.   607.   607.   601.   601.   601.   601.   601.   601.
   607.   607.   607.   607.   607.   607.   601.   594.   594.   594.
   594.   601.   594.   594.   594.   594.   594.   594.   588.   588.
   588.   588.   594.   594.   594.   594.   594.   594.   601.   594.
   601.   601.   601.   601.   594.   594.   594.   594.   594.   594.
   594.   594.   594.   594.   601.   601.   601.   601.   594.   594.
   594.   594.   601.   601.   601.   607.   614.   620.   620.   620.
   614.   614.   614.   614.   614.   614.   614.   607.   607.   607.
   607.   607.   614.   614.   607.   607.   607.   607.   607.   607.
   607.   607.   607.   614.   614.   614.   614.   614.   614.   607.
   607.   601.   601.   594.   601.   601.   607.   607.   607.   614.
   614.   614.   614.   614.   614.   607.   607.   614.   614.   614.
   620.   620.   620.   627.   627.   627.   620.   614.   614.   614.
   614.   614.   614.   614.   614.   614.   614.   607.   607.   607.
   607.   607.   607.   607.   607.   607.   607.   607.   607.   607.
   607.   607.   607.   607.   607.   601.   594.   594.   588.   588.
   594.   594.   601.   601.   607.   607.   607.   607.   601.   601.
   601.   601.   607.   607.   607.   607.   607.   614.   614.   614.
   607.   607.   607.   601.   601.   601.   601.   594.   594.   594.
   601.   594.   594.   594.   594.   594.   594.   594.   594.]"
6,"[  594.   627.   640.   692.   725.   751.   803.   848.   894.   972.
  1063.  1135.  1232.  1350.  1428.  1532.  1643.  1753.  1864.  1975.
  2066.  2150.  2228.  2287.  2346.  2391.  2430.  2463.  2495.  2508.
  2528.  2547.  2573.  2580.  2593.  2593.  2593.  2599.  2599.  2612.
  2606.  2612.  2619.  2626.  2639.  2645.  2652.  2652.  2652.  2658.
  2658.  2658.  2665.  2678.  2678.  2678.  2678.  2678.  2671.  2678.
  2678.  2678.  2678.  2678.  2671.  2678.  2671.  2671.  2671.  2678.
  2678.  2678.  2678.  2678.  2684.  2678.  2678.  2678.  2678.  2678.
  2671.  2671.  2678.  2678.  2678.  2678.  2678.  2678.  2671.  2665.
  2658.  2658.  2658.  2658.  2652.  2645.  2645.  2639.  2639.  2639.
  2632.  2632.  2626.  2626.  2626.  2619.  2619.  2619.  2619.  2619.
  2619.  2612.  2612.  2612.  2606.  2606.  2599.  2599.  2599.  2593.
  2586.  2593.  2593.  2599.  2599.  2593.  2593.  2586.  2586.  2586.
  2586.  2586.  2586.  2586.  2554.  2521.  2261.  1603.  1200.   874.
   718.   588.   529.   490.   484.   471.   464.   464.   477.   490.
   516.   542.   575.   614.   646.   673.   686.   692.   692.   686.
   679.   666.   659.   653.   646.   640.   640.   640.   640.   633.
   633.   633.   633.   633.   633.   633.   627.   627.   627.   633.
   633.   633.   633.   633.   627.   627.   627.   620.   620.   620.
   620.   620.   620.   620.   620.   620.   620.   620.   614.   607.
   607.   607.   614.   614.   614.   614.   614.   614.   614.   614.
   614.   614.   607.   607.   607.   601.   607.   607.   607.   614.
   614.   607.   607.   607.   607.   607.   607.   607.   601.   594.
   588.   588.   594.   594.   601.   601.   601.   601.   607.   607.
   607.   601.   601.   601.   607.   601.   601.   601.   601.   607.
   607.   607.   607.   601.   594.   594.   594.   594.   594.   594.
   594.   594.   594.   594.   594.   594.   594.   594.   594.   594.
   594.   594.   594.   594.   594.   594.   601.   601.   601.   601.
   601.   594.   594.   588.   588.   588.   588.   588.   588.   594.
   594.   601.   601.   614.   620.   620.   614.   607.   607.   607.
   614.   620.   620.   627.   627.   627.   627.   627.   627.   620.
   620.   620.   620.   614.   614.   614.   614.   614.   614.   614.
   614.   614.   614.   614.   614.   614.   614.   614.   614.   614.
   614.   614.   614.   614.   614.   614.   614.   607.   607.   601.
   601.   594.   594.   601.   601.   607.   607.   607.   607.   607.
   607.   607.   607.   607.   607.   614.   614.   614.   614.   614.
   620.   620.   620.   614.   614.   607.   607.   607.   601.   601.
   601.   601.   601.   601.   601.   601.   594.   594.   594.   594.
   594.   594.   594.   594.   594.   594.   594.   594.   594.   594.
   594.   594.   588.   588.   581.   581.   581.   581.   581.   581.
   588.   588.   588.   588.   594.   588.   588.   588.   588.   588.
   588.   588.   594.   594.   594.   594.   594.   594.   594.   588.
   588.   588.   581.   581.   581.   581.   581.   581.]"
7,"[  581.   653.   653.   640.   692.   718.   738.   803.   868.   933.
  1011.  1089.  1187.  1304.  1395.  1499.  1616.  1714.  1825.  1935.
  2040.  2131.  2215.  2280.  2346.  2398.  2437.  2469.  2508.  2528.
  2541.  2560.  2567.  2580.  2599.  2606.  2619.  2619.  2626.  2626.
  2626.  2626.  2626.  2626.  2626.  2632.  2626.  2632.  2632.  2639.
  2639.  2639.  2639.  2639.  2632.  2626.  2632.  2632.  2632.  2619.
  2619.  2626.  2612.  2612.  2626.  2639.  2632.  2632.  2632.  2626.
  2626.  2626.  2632.  2632.  2632.  2632.  2632.  2645.  2652.  2652.
  2652.  2658.  2665.  2665.  2665.  2665.  2665.  2671.  2671.  2678.
  2678.  2684.  2691.  2691.  2691.  2697.  2691.  2691.  2684.  2684.
  2691.  2691.  2684.  2684.  2678.  2671.  2671.  2665.  2665.  2658.
  2658.  2652.  2652.  2652.  2652.  2645.  2639.  2639.  2639.  2632.
  2632.  2626.  2619.  2619.  2612.  2612.  2606.  2599.  2593.  2593.
  2586.  2586.  2586.  2586.  2580.  2547.  2541.  1929.  1395.  1057.
   796.   659.   562.   516.   490.   484.   471.   464.   464.   477.
   497.   523.   555.   588.   620.   659.   679.   699.   699.   699.
   699.   686.   673.   666.   659.   646.   640.   640.   633.   627.
   633.   633.   633.   633.   633.   633.   633.   633.   633.   633.
   633.   633.   633.   627.   627.   627.   627.   620.   620.   620.
   627.   627.   627.   620.   620.   620.   620.   620.   614.   614.
   614.   614.   614.   620.   620.   620.   620.   620.   614.   614.
   607.   607.   607.   607.   607.   607.   607.   607.   607.   607.
   601.   601.   601.   607.   601.   607.   607.   607.   607.   607.
   607.   607.   607.   607.   607.   607.   607.   607.   607.   594.
   594.   594.   594.   594.   601.   601.   601.   601.   601.   601.
   601.   601.   601.   594.   601.   601.   601.   607.   601.   607.
   607.   601.   601.   601.   601.   594.   594.   594.   594.   594.
   594.   594.   594.   594.   594.   601.   601.   601.   601.   594.
   692.   770.   835.   803.   900.   965.  1083.  1096.  1148.  1161.
  1180.  1213.  1258.  1343.  1343.  1376.  1408.  1356.  1356.  1343.
  1330.  1310.  1310.  1278.  1278.  1330.  1310.  1343.  1310.  1310.
  1330.  1343.  1356.  1356.  1408.  1343.  1356.  1356.  1356.  1356.
  1356.  1343.  1343.  1356.  1376.  1343.  1356.  1356.  1376.  1376.
  1343.  1389.  1408.  1356.  1408.  1408.  1408.  1408.  1376.  1421.
  1408.  1408.  1408.  1408.  1376.  1376.  1356.  1376.  1408.  1408.
  1356.  1376.  1408.  1356.  1343.  1343.  1376.  1356.  1343.  1356.
  1356.  1376.  1408.  1408.  1408.  1376.  1428.  1376.  1428.  1376.
  1428.  1428.  1408.  1376.  1376.  1408.  1376.  1408.  1376.  1408.
  1376.  1376.  1428.  1376.  1408.  1408.  1428.  1428.  1428.  1428.
  1428.  1460.  1408.  1428.  1460.  1460.  1441.  1428.  1428.  1408.
  1428.  1441.  1441.  1493.  1441.  1460.  1428.  1428.  1441.  1428.
  1441.  1480.  1532.  1590.  1669.  1753.  1831.  1935.  2072.  2144.
  2235.  2352.  2456.  2567.  2684.  2788.  2873.  2951.  3010.  3068.
  3120.  3159.  3192.  3218.  3231.  3257.  3277.  3283.  3296.  3303.
  3309.  3322.  3322.  3329.  3342.  3342.  3342.  3342.  3342.  3342.
  3348.  3355.  3355.  3361.  3361.  3361.  3355.  3361.  3361.  3355.
  3355.  3348.  3342.  3342.  3355.  3342.  3335.  3335.  3335.  3342.
  3335.  3342.  3342.  3348.  3348.  3355.  3355.  3348.  3335.  3335.
  3335.  3342.  3342.  3342.  3342.  3335.  3335.  3342.  3335.  3342.
  3348.  3355.  3355.  3361.  3368.  3368.  3368.  3368.  3368.  3374.
  3374.  3374.  3368.  3374.  3374.  3381.  3381.  3387.  3387.  3387.
  3387.  3381.  3374.  3368.  3361.  3361.  3361.  3361.  3361.  3355.
  3348.  3348.  3342.  3342.  3342.  3335.  3335.  3329.  3335.  3335.
  3335.  3329.  3329.  3329.  3329.  3329.  3329.  3329.  3322.  3296.
  3263.  3231.  2489.  1988.  1623.  1428.  1310.  1258.  1213.  1206.
  1180.  1174.  1167.  1174.  1187.  1206.  1239.  1271.  1304.  1343.
  1376.  1402.  1415.  1415.  1415.  1408.  1402.  1389.  1382.  1376.
  1363.  1356.  1343.  1343.  1343.  1343.  1337.  1337.  1337.  1343.
  1343.  1343.  1343.  1343.  1343.  1343.  1343.  1343.  1343.  1343.
  1343.  1337.  1337.  1330.  1330.  1330.  1330.  1337.  1343.  1337.
  1337.  1330.  1330.  1330.  1330.  1330.  1330.  1330.  1324.  1324.
  1330.  1330.  1330.  1330.  1330.  1324.  1324.  1324.  1330.  1330.
  1330.  1324.  1324.  1324.  1324.  1324.  1317.  1317.  1317.  1317.
  1324.  1317.  1317.  1317.  1310.  1310.  1310.  1310.  1304.  1304.
  1304.  1304.  1310.  1310.  1310.  1317.  1317.  1317.  1317.  1317.
  1317.  1317.  1317.  1310.  1304.  1304.  1297.  1297.  1304.  1304.
  1304.  1310.  1310.  1310.  1310.  1304.  1304.  1304.  1310.  1310.
  1310.  1317.  1317.  1317.  1317.  1310.  1317.  1317.  1317.  1317.
  1310.  1304.  1304.  1304.  1304.  1304.  1304.  1304.  1304.  1304.
  1304.  1304.  1304.  1304.  1304.  1304.  1304.  1304.  1304.  1304.
  1310.  1310.  1310.  1317.  1317.  1317.  1324.  1324.  1324.  1317.
  1310.  1310.  1310.  1317.  1317.  1317.  1317.  1317.  1324.  1330.
  1330.  1330.  1330.  1330.  1324.  1324.  1324.  1330.  1330.  1337.
  1337.  1337.  1343.  1343.  1343.  1337.  1337.  1337.  1330.  1330.
  1330.  1330.  1330.  1330.  1330.  1330.  1330.  1324.  1324.  1324.
  1324.  1324.  1324.  1324.  1324.  1324.  1324.  1324.  1324.  1330.
  1330.  1330.  1330.  1324.  1317.  1310.  1310.  1304.  1310.  1310.
  1310.  1317.  1317.  1317.  1324.  1324.  1324.  1317.  1317.  1317.
  1317.  1324.  1324.  1324.  1324.  1324.  1330.  1330.  1330.  1330.
  1330.  1324.  1324.  1317.  1317.  1317.  1317.  1310.  1310.  1310.
  1310.  1310.  1310.  1304.  1304.  1304.  1304.  1304.  1304.  1304.
  1304.  1304.  1304.  1304.  1304.  1310.  1310.  1310.  1310.  1304.
  1297.  1291.  1284.  1284.  1291.  1291.  1297.  1297.  1304.  1304.
  1304.  1304.  1304.  1297.]"
